id,nazev,cena_kc,lokalita,lat,lon,plocha_m2,zdroj,skola_m,park_m,mhd_m,lekarna_m,supermarket_m
1056719692,Pronájem bytu 1+kk 39 m²,18900,"Čumpelíkova, Praha 8 - Kobylisy",50.127369,14.459655,,sreality,129.6,300.8,81.0,145.9,67.5
1593590604,Pronájem bytu 3+kk 56 m²,32000,"Hodonínská, Praha 4 - Michle",50.047264,14.459555,,sreality,945.7,224.1,128.0,145.4,142.6
4277945164,Pronájem bytu 1+1 30 m²,14500,"Štefánikova, Brno - Veveří",49.212383,16.601603,,sreality,78.9,502.6,107.9,210.9,193.3
1963418444,Pronájem bytu 3+1 113 m²,40000,"Na ovčinách, Praha 7 - Holešovice",50.09798,14.433998,,sreality,796.3,950.4,82.3,85.6,73.6
2143114060,Pronájem bytu 2+kk 41 m²,24300,"Musílkova, Praha 5 - Košíře",50.06749,14.367494,,sreality,366.3,298.2,134.6,302.2,182.7
1337807692,Pronájem bytu 2+1 54 m²,13000,"Sjednocení, Studénka - Butovice",49.712769,18.051493,,sreality,82.8,389.5,160.9,688.3,212.7
4143088460,Pronájem  pokoje 15 m²,10000,"K Sídlišti, Praha",50.047138,14.43008,,sreality,478.5,200.2,170.7,699.1,108.4
2138465100,Pronájem bytu 1+kk 23 m²,9500,"Trávník, Přerov - Přerov I-Město",49.453274,17.459221,,sreality,105.3,,192.1,248.6,160.3
2608710476,Pronájem  pokoje 13 m²,9000,"K rozmezí, Praha - Slivenec",50.009827,14.35407,,sreality,2104.6,1782.1,210.4,2839.9,1110.4
3617878860,Pronájem bytu 1+kk 34 m²,21000,"Oktábcových, Praha 9 - Vysočany",50.108929,14.514601,,sreality,435.6,237.6,173.2,989.9,162.7
1045390156,Pronájem bytu 2+kk 55 m²,25000,"Pod Harfou, Praha 9 - Vysočany",50.104279,14.512427,,sreality,68.4,597.4,166.6,1068.8,153.5
597386060,Pronájem bytu 2+kk 37 m²,20990,"Seifertova, Praha",50.084824,14.446784,,sreality,14.1,349.1,105.5,220.9,30.1
1555911500,Pronájem bytu 4+kk 98 m²,21000,"Tomáše Bati, Třebíč - Borovina",49.206039,15.855276,,sreality,1755.8,1230.7,27.5,73.9,514.8
3735642956,Pronájem  pokoje 15 m² (Jednopodlažní),4500,"Nádražní, Ostrava",49.850018,18.275236,,sreality,1032.3,1977.5,105.4,179.4,122.5
3866452812,Pronájem  pokoje 14 m² (Jednopodlažní),12500,"Na Žertvách, Praha - Libeň",50.1045,14.476575,,sreality,846.5,202.5,52.1,232.7,173.6
3058324300,Pronájem  pokoje 20 m² (Jednopodlažní),11000,"Na Žertvách, Praha - Libeň",50.1045,14.476575,,sreality,846.5,202.5,52.1,232.7,173.6
4240266060,Pronájem bytu 1+kk 40 m²,10500,"Jiráskova, Uherský Brod",49.028236,17.634798,,sreality,2877.3,486.4,153.7,938.2,300.6
4188689228,Pronájem bytu 2+1 76 m² (Jednopodlažní),29000,"Schoellerova, Praha",50.161518,14.52365,,sreality,719.6,482.5,141.1,1655.3,741.5
2134790988,Pronájem bytu 1+kk 34 m²,18000,"Na bitevní pláni, Praha 4 - Nusle",50.059723,14.431388,,sreality,208.6,561.4,79.4,127.7,71.5
2596299596,Pronájem bytu 1+1 35 m² (Jednopodlažní),8500,"Aléská, Bílina - Pražské Předměstí",50.542377,13.776049,,sreality,114.9,71.0,118.1,514.0,38.6
2377995084,Pronájem bytu 2+kk 68 m²,22500,"Bílá, Praha 6 - Dejvice",50.106007,14.388124,,sreality,301.4,181.1,101.5,55.9,123.0
973472588,Pronájem bytu 1+kk 30 m²,7500,"nám. 8. května, Meziboří",50.619453,13.605183,,sreality,2069.4,145.3,63.9,100.0,93.1
3237757772,Pronájem bytu 1+1 40 m²,8100,"Zeyerova, Olomouc - Hodolany",49.594269,17.273607,,sreality,331.9,440.4,155.6,267.0,59.0
1643922252,Pronájem bytu 6 pokojů a více 290 m²,30000,"Toužim, okres Karlovy Vary",50.060493,12.985059,,sreality,,2116.9,97.2,128.9,518.0
2646610508,Pronájem bytu 1+kk 27 m²,14000,"Křížová, Praha 5 - Smíchov",50.054718,14.405243,,sreality,241.7,768.8,82.8,790.8,286.4
2180793164,Pronájem bytu 3+1 80 m²,36000,"Voroněžská, Praha",50.071598,14.445227,,sreality,84.0,553.5,137.6,576.7,50.7
3672068940,Pronájem bytu 2+kk 52 m² (Jednopodlažní),22000,"Nad úžlabinou, Praha 10 - Malešice",50.080574,14.499081,,sreality,110.8,103.6,131.5,98.0,86.6
3001766732,Pronájem bytu 1+kk 41 m²,12990,"Vídeňská, Brno - Štýřice",49.184246,16.594685,,sreality,92.1,381.7,49.1,91.1,52.9
3906409292,Pronájem bytu 3+1 128 m²,42000,"Milady Horákové, Praha 7 - Bubeneč",50.09779,14.407394,,sreality,354.0,308.7,101.8,206.8,119.1
4035711820,Pronájem bytu 2+kk 52 m²,25000,"Púchovská, Praha 4 - Záběhlice",50.048153,14.477721,,sreality,1832.6,700.2,165.6,763.5,219.3
90624844,Pronájem bytu 4+kk 135 m²,65000,"Senovážné náměstí, Praha 1 - Nové Město",50.086063,14.432594,,sreality,209.9,803.3,119.7,227.3,136.6
138150732,Pronájem bytu 4+kk 211 m²,132003,"Holečkova, Praha 5 - Smíchov",50.073959,14.394572,,sreality,394.1,423.6,46.0,439.2,135.4
327295820,Pronájem bytu 3+kk 84 m²,35000,"Na ostrůvku, Praha 4 - Nusle",50.06654,14.439524,,sreality,405.0,496.6,125.6,290.0,202.5
378774348,Pronájem bytu 5+1 181 m²,70000,"Nad Palatou, Praha 5 - Smíchov",50.0774,14.378156,,sreality,301.9,384.3,173.1,805.5,676.8
382145356,Pronájem bytu 4+kk 102 m²,60000,"U laboratoře, Praha 6 - Střešovice",50.097221,14.384713,,sreality,129.2,330.1,219.6,540.0,360.5
478290764,Pronájem bytu 3+1 100 m²,39000,"Na ostrůvku, Praha 4 - Nusle",50.06654,14.439524,,sreality,405.0,496.6,125.6,290.0,202.5
712327756,Pronájem bytu 6 pokojů a více 274 m²,98000,"Slunná, Praha 6 - Střešovice",50.096661,14.386849,,sreality,39.6,190.3,56.8,474.1,426.8
872022860,Pronájem bytu 3+kk 96 m²,44000,"Odborů, Praha 2 - Nové Město",50.077599,14.418646,,sreality,149.4,412.6,47.0,207.4,9.9
1060160332,Pronájem bytu 4+1 192 m²,79000,"Pod Havránkou, Praha 7 - Troja",50.120613,14.425096,,sreality,791.5,677.0,356.9,915.5,687.8
1076753228,Pronájem bytu 3+kk 96 m²,75000,"Komunardů, Praha 7 - Holešovice",50.103226,14.44998,,sreality,626.6,206.2,54.6,85.9,24.8
1114182476,Pronájem bytu 2+kk 43 m²,29900,"Mydlářka, Praha 6 - Dejvice",50.100533,14.384001,,sreality,314.0,207.7,119.9,491.2,291.7
1123681100,Pronájem bytu 4+1 143 m²,90000,"Vlašská, Praha 1 - Malá Strana",50.087029,14.397043,,sreality,359.1,506.3,52.5,94.1,173.4
1372001100,Pronájem bytu 4+kk 130 m²,110000,"U laboratoře, Praha 6 - Střešovice",50.097221,14.384713,,sreality,129.2,330.1,219.6,540.0,360.5
1413354316,Pronájem bytu 5+kk 130 m²,62000,"Benešovská, Praha 10 - Vinohrady",50.074455,14.464325,,sreality,94.8,363.6,51.1,129.2,193.4
1475613516,Pronájem bytu 4+kk 118 m²,65000,"Na Hanspaulce, Praha 6 - Dejvice",50.104462,14.377088,,sreality,325.1,134.9,292.6,373.9,617.4
1479054156,Pronájem bytu 4+kk 167 m²,65000,"Na Míčánce, Praha 6 - Dejvice",50.110382,14.384091,,sreality,505.8,624.1,138.1,606.6,469.9
1563497292,Pronájem bytu 3+kk 100 m²,33000,"Libušská, Praha 4 - Libuš",49.986126,14.469481,,sreality,2362.6,1562.6,525.1,1727.3,536.5
1600856652,Pronájem bytu 2+kk 60 m²,49697,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",50.078499,14.450197,,sreality,199.3,494.2,95.0,170.5,111.1
1602364236,Pronájem bytu 3+1 99 m²,45000,"Na ostrůvku, Praha 4 - Nusle",50.06654,14.439524,,sreality,405.0,496.6,125.6,290.0,202.5
1690239820,Pronájem bytu 2+1 85 m²,35000,"U lužického semináře, Praha 1 - Malá Strana",50.08839,14.40939,,sreality,177.3,106.4,226.7,514.1,103.4
1782919756,Pronájem bytu 4+1 153 m²,79000,"Vlašská, Praha 1 - Malá Strana",50.087029,14.397043,,sreality,359.1,506.3,52.5,94.1,173.4
1792275276,Pronájem bytu 3+kk 137 m²,89591,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",50.078499,14.450197,,sreality,199.3,494.2,95.0,170.5,111.1
1823769164,Pronájem bytu 4+kk 108 m²,55000,"Bartoškova, Praha 4 - Nusle",50.062737,14.450049,,sreality,287.9,505.1,210.9,237.9,63.2
2054591308,Pronájem bytu 3+kk 125 m²,49000,"Michalská, Praha 1 - Staré Město",50.085491,14.419924,,sreality,142.8,772.0,258.6,132.7,48.1
2105680716,Pronájem bytu 3+kk 101 m²,42000,"Na ostrůvku, Praha 4 - Nusle",50.06654,14.439524,,sreality,405.0,496.6,125.6,290.0,202.5
2121057100,Pronájem bytu 3+1 118 m²,93000,"Pařížská, Praha 1 - Josefov",50.089695,14.419237,,sreality,356.4,475.0,33.8,262.4,84.9
2226328396,Pronájem bytu 3+kk 98 m²,59000,"Mostecká, Praha 1 - Malá Strana",50.087391,14.40576,,sreality,359.4,341.6,92.6,291.6,24.0
2433483596,Pronájem bytu 5+1 251 m²,125000,"Újezd, Praha 5 - Malá Strana",50.08218,14.404481,,sreality,766.3,273.6,56.3,682.3,130.0
2723722060,Pronájem bytu 6 pokojů a více 257 m²,105000,"Na valech, Praha 6 - Hradčany",50.096233,14.404989,,sreality,145.3,205.4,120.1,89.2,92.5
2889417548,Pronájem bytu 2+kk 58 m²,31000,"Na Dračkách, Praha 6 - Veleslavín",50.093769,14.374413,,sreality,207.8,269.2,189.7,738.6,462.8
2944541516,Pronájem bytu 2+1 82 m²,35000,"Na ostrůvku, Praha 4 - Nusle",50.06654,14.439524,,sreality,405.0,496.6,125.6,290.0,202.5
2953577292,Pronájem bytu 4+kk 130 m²,65000,"Senovážné náměstí, Praha 1 - Nové Město",50.086063,14.432594,,sreality,209.9,803.3,119.7,227.3,136.6
2326614860,Pronájem bytu 1+kk 30 m²,10000,"Kollárova, Uherské Hradiště",49.066429,17.463003,,sreality,267.9,464.1,16.1,228.9,209.4
1269650252,Pronájem bytu 1+kk 44 m²,17000,"Tomečkova, Brno - Lesná",49.227306,16.615419,,sreality,597.6,49.6,224.8,728.3,242.6
4265239372,Pronájem bytu 3+kk 84 m²,21800,"Topolová, Olomouc - Slavonín",49.568142,17.245129,,sreality,1021.2,1383.4,317.8,761.9,833.4
3990508364,Pronájem bytu 2+kk 55 m²,18000,"Topolová, Olomouc - Slavonín",49.568142,17.245129,,sreality,1021.2,1383.4,317.8,761.9,833.4
3590783820,Pronájem bytu 1+kk 32 m²,15500,"Vojanova, Ostrava - Moravská Ostrava",49.834133,18.291245,,sreality,228.3,566.0,79.3,255.8,128.9
145576780,Pronájem bytu 3+1 66 m² (Jednopodlažní),6000,"Labská, Brno - Starý Lískovec",49.171616,16.559996,,sreality,565.0,346.0,30.4,361.2,125.4
1487754060,Pronájem bytu 1+kk 48 m²,11000,"České Budějovice - České Budějovice 3, okres České Budějovice",48.98901,14.468103,,sreality,801.9,349.9,229.6,494.6,90.0
1772966732,Pronájem bytu 1+1 42 m²,12000,"Hraniční, Třebestovice",50.126774,14.960405,,sreality,,25.5,130.8,2078.4,163.8
3937428300,Pronájem bytu 1+kk 35 m²,18000,"Moravcových, Praha 9 - Vysočany",50.112301,14.514816,,sreality,808.7,321.1,177.9,1012.3,213.4
2463961932,Pronájem bytu 1+1 44 m²,13500,"K. Weise, České Budějovice - České Budějovice 3",48.982975,14.475627,,sreality,230.2,339.7,136.7,257.8,217.3
2309837644,Pronájem bytu 2+kk 53 m²,21500,"Na Břehu, Praha 9 - Vysočany",50.107868,14.499767,,sreality,642.3,481.9,241.1,284.7,241.3
3652014924,Pronájem bytu 2+1 86 m²,21500,"Střední, Brno - Ponava",49.209656,16.606716,,sreality,215.3,168.4,196.0,291.0,222.0
3385865036,Pronájem bytu 1+kk 26 m²,14000,"Nádražní, České Budějovice - České Budějovice 6",48.976635,14.486674,,sreality,215.5,611.0,215.1,227.2,221.9
2662159180,Pronájem bytu 2+1 73 m²,16000,"Demlova, Olomouc - Lazce",49.603554,17.260946,,sreality,859.6,186.3,222.7,246.1,299.7
4004336460,Pronájem bytu 2+kk 51 m²,20000,"Na Břehu, Praha 9 - Vysočany",50.107868,14.499767,,sreality,642.3,481.9,241.1,284.7,241.3
1569026892,Pronájem bytu 1+kk 27 m²,16990,"Hlavatého, Praha 4 - Háje",50.030178,14.535016,,sreality,217.5,1112.6,200.9,478.6,30.8
1605194572,Pronájem bytu 2+kk 46 m²,23000,"Havlenova, Brno - Štýřice",49.180984,16.596788,,sreality,451.6,339.6,169.5,188.4,188.5
150213196,Pronájem bytu 2+kk 54 m² (Jednopodlažní),14869,"Pivovarská, Ostrava - Moravská Ostrava",49.834526,18.293148,,sreality,104.5,705.4,73.6,187.7,193.7
3165475660,Pronájem bytu 1+kk 37 m²,15500,"Na Břehu, Praha 9 - Vysočany",50.107868,14.499767,,sreality,642.3,481.9,241.1,284.7,241.3
2360169292,Pronájem bytu 1+kk 31 m²,11400,"tř. Spojenců, Otrokovice",49.213303,17.514231,,sreality,2436.9,83.8,43.6,239.5,1729.7
271602508,Pronájem bytu 1+kk 39 m²,28000,"Nosticova, Praha 1 - Malá Strana",50.085159,14.406291,,sreality,562.6,258.2,158.2,488.1,163.7
345981772,Pronájem bytu 3+kk 120 m²,55000,"Všetičkova, Brno - Stránice",49.197834,16.589685,,sreality,634.5,331.2,92.8,413.6,220.1
474764108,Pronájem bytu 3+kk 77 m²,45000,"Krásova, Praha 3 - Žižkov",50.083706,14.446954,,sreality,111.3,271.4,181.2,227.9,108.6
482562892,Pronájem bytu 3+1 111 m²,41000,"Kubelíkova, Praha 3 - Žižkov",50.082317,14.450463,,sreality,374.2,474.3,270.4,185.6,113.9
627987276,Pronájem bytu 4+kk 120 m²,69000,"U Mlýnského kanálu, Praha 8 - Karlín",50.095474,14.45067,,sreality,635.3,449.0,172.1,259.4,155.5
708268876,Pronájem bytu 4+kk 120 m²,62000,"Olšanská, Praha 3 - Žižkov",50.083523,14.464791,,sreality,719.0,698.1,20.4,215.5,115.3
803427148,Pronájem bytu 3+1 92 m²,39000,"Lodecká, Praha 1 - Nové Město",50.091812,14.432872,,sreality,308.0,544.9,73.1,110.0,47.0
894976844,Pronájem bytu 3+kk 101 m²,40000,"K náhonu, Praha 9 - Hloubětín",50.103661,14.529352,,sreality,519.8,713.9,74.6,599.8,590.7
918704972,Pronájem bytu 4+kk 118 m²,104576,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",50.078499,14.450197,,sreality,199.3,494.2,95.0,170.5,111.1
978862924,Pronájem bytu 4+kk 155 m²,70000,"Vězeňská, Praha 1 - Staré Město",50.090397,14.421759,,sreality,203.3,279.1,62.7,111.7,116.9
1037783884,Pronájem bytu 3+1 132 m²,73000,"Břehová, Praha 1 - Josefov",50.090656,14.417781,,sreality,440.8,541.4,81.5,378.9,53.4
1133204300,Pronájem bytu 4+kk 192 m²,90000,"Jaselská, Praha 6 - Bubeneč",50.099117,14.403586,,sreality,183.4,522.1,153.3,127.8,59.7
1141719884,Pronájem bytu 3+kk 102 m²,65000,"Italská, Praha 2 - Vinohrady",50.080364,14.438171,,sreality,137.0,458.1,33.5,60.6,411.6
1384010572,Pronájem bytu 2+kk 59 m²,24000,"Harlacherova, Praha 10 - Záběhlice",50.052731,14.502846,,sreality,1228.6,451.7,45.7,1051.5,558.9
1522815820,Pronájem bytu 3+kk 98 m²,38000,"U dětského hřiště, Praha 5 - Jinonice",50.054226,14.358835,,sreality,870.0,767.6,169.7,563.5,778.5
1594315596,Pronájem bytu 3+1 102 m²,44000,"Biskupská, Brno - Brno-město",49.191776,16.60598,,sreality,143.2,283.5,44.8,122.4,69.6
1788429132,Pronájem bytu 3+kk 87 m²,43000,"Senovážné náměstí, Praha 1 - Nové Město",50.086063,14.432594,,sreality,209.9,803.3,119.7,227.3,136.6
1818116940,Pronájem bytu 4+kk 120 m²,50000,"Kumpoštova, Brno - Sadová",49.230122,16.607656,,sreality,262.1,190.3,125.4,1046.0,201.6
1939817292,Pronájem bytu 1+kk 32 m²,16000,"Střední, Brno - Ponava",49.212601,16.605095,,sreality,18.0,515.6,149.8,318.3,226.0
2186302284,Pronájem bytu 4+kk 118 m²,69000,"Švédská, Praha 5 - Smíchov",50.074902,14.393913,,sreality,332.4,459.7,110.2,472.5,157.2
2272809804,Pronájem bytu 1+kk 169 m²,51500,"Havelská, Praha 1 - Staré Město",50.084217,14.420253,,sreality,23.0,763.6,211.2,118.4,36.3
2620674892,Pronájem bytu 1+kk 45 m²,25500,"Prvomájová, Praha 5 - Radotín",49.987171,14.362958,,sreality,2568.9,1458.8,7.2,242.7,245.9
2952348492,Pronájem bytu 3+1 92 m²,42000,"Urxova, Praha 8 - Karlín",50.094688,14.457533,,sreality,946.5,326.5,75.0,297.0,60.4
3078116172,Pronájem bytu 4+kk 117 m²,49000,"Kačírkova, Praha 5 - Jinonice",50.05669,14.376319,,sreality,1657.5,186.1,111.8,294.3,336.2
3243066188,Pronájem bytu 2+kk 55 m²,34000,"Šaldova, Praha - Karlín",50.093563,14.455378,,sreality,753.0,140.2,199.5,99.1,18.0
3247395660,Pronájem bytu 2+1 69 m²,37000,"Husova, Praha 1 - Staré Město",50.085602,14.418224,,sreality,197.2,703.3,190.2,117.2,57.8
3461235532,Pronájem bytu 3+kk 92 m²,37000,"Schwarzenberská, Praha 5 - Jinonice",50.054939,14.35466,,sreality,696.2,507.2,363.4,505.3,665.8
3568980812,Pronájem bytu 2+kk 56 m²,32000,"Mikovcova, Praha 2 - Vinohrady",50.076504,14.431066,,sreality,408.0,376.2,113.9,111.8,55.8
3607970636,Pronájem bytu 3+1 108 m²,42000,"Odborů, Praha 2 - Nové Město",50.077599,14.418646,,sreality,149.4,412.6,47.0,207.4,9.9
3687535436,Pronájem bytu 3+kk 95 m²,59000,"Dykova, Praha 10 - Vinohrady",50.074291,14.451127,,sreality,187.1,746.3,138.6,172.8,114.0
3741078348,Pronájem bytu 2+1 73 m²,39000,"Vlašská, Praha 1 - Malá Strana",50.087029,14.397043,,sreality,359.1,506.3,52.5,94.1,173.4
3958981452,Pronájem bytu 4+kk 114 m²,65000,"Baarova, Praha 4 - Michle",50.050056,14.455853,,sreality,1000.8,616.9,170.9,165.2,200.8
4101591884,Pronájem bytu 3+kk 103 m²,60000,"Široká, Praha 1 - Staré Město",50.089161,14.418303,,sreality,335.3,561.3,59.5,334.8,81.7
4139930444,Pronájem bytu 1+kk 45 m²,22000,"Libocká, Praha 6 - Liboc",50.086632,14.329247,,sreality,992.1,330.8,18.6,1086.1,283.5
492704588,Pronájem bytu 3+1 100 m² (Jednopodlažní),40000,"Francouzská, Praha 2 - Vinohrady",50.072304,14.443861,,sreality,208.2,451.0,197.2,536.9,58.0
1913217868,Pronájem bytu 2+1 85 m² (Jednopodlažní),34000,"Blanická, Praha 2 - Vinohrady",50.076622,14.439119,,sreality,220.0,496.9,145.4,289.6,84.8
2435584844,Pronájem  pokoje 35 m² (Jednopodlažní),10000,"Krhanická, Praha 4 - Kamýk",50.017551,14.442293,,sreality,1594.0,86.1,127.1,59.2,72.6
2506707788,Pronájem bytu 2+kk 68 m²,35000,"Na Srážku, Praha 4 - Modřany",50.00573,14.407535,,sreality,278.8,809.2,138.8,475.5,174.5
3913569100,Pronájem bytu 1+1 43 m² (Jednopodlažní),18500,"V Nových Vokovicích, Praha 6 - Vokovice",50.097725,14.346247,,sreality,896.9,172.9,149.9,272.8,64.1
4236596044,Pronájem bytu 2+1 55 m²,19500,"Údolní, Praha 4 - Braník",50.026546,14.416888,,sreality,1941.0,610.7,4.0,791.8,778.9
3036431180,Pronájem bytu 1+1 32 m² (Mezonet),13900,"Václavská, Brno - Staré Brno",49.189041,16.595573,,sreality,199.4,205.5,111.2,119.2,52.3
460608332,Pronájem bytu 3+kk 68 m²,24490,"Zákolanská, Praha 6 - Suchdol",50.141975,14.383336,,sreality,491.4,113.8,114.5,656.6,671.4
1763402572,Pronájem bytu 2+kk 69 m²,31500,"Ke Kapslovně, Praha 3 - Žižkov",50.08601,14.469324,,sreality,979.6,408.7,87.3,236.5,133.7
2428986188,Pronájem bytu 4+kk 71 m²,34900,"V Nových Bohnicích, Praha 8 - Bohnice",50.132942,14.415316,,sreality,584.0,706.1,51.0,294.1,427.4
3478410060,Pronájem bytu 1+kk 31 m²,23500,"Hálkova, Praha 2 - Nové Město",50.076252,14.428178,,sreality,201.4,168.6,154.6,256.4,112.5
4238885708,Pronájem bytu 3+kk 92 m² (Mezonet),25000,"Plovdivská, Praha 4 - Modřany",50.006371,14.419697,,sreality,444.1,788.6,175.4,189.9,123.2
4287853388,Pronájem bytu 2+1 57 m²,25000,"Mikšovského, Praha 5 - Košíře",50.061569,14.381075,,sreality,1231.8,571.0,90.6,870.9,224.6
4290208588,Pronájem bytu 3+kk 87 m² (Jednopodlažní),44000,"Bělohorská, Praha 6 - Břevnov",50.083179,14.358415,,sreality,87.7,715.5,2.5,384.1,341.5
3145421644,Pronájem bytu 2+kk 50 m²,15990,"Nad Borešovou, Bílovice nad Svitavou",49.245018,16.655878,,sreality,1543.2,1352.9,122.3,1274.1,458.6
1526219596,Pronájem bytu 2+kk 62 m²,28000,"U Komína, Praha 5 - Radlice",50.055561,14.381289,,sreality,1373.8,206.0,229.0,645.8,230.9
3573302092,Pronájem bytu 2+1 52 m²,15500,"Budovatelů, Kadaň",50.380268,13.264735,,sreality,,552.6,277.1,614.2,358.5
218653516,Pronájem bytu 2+kk 51 m²,22000,"Ondrákové, Praha 5 - Hlubočepy",50.028091,14.361275,,sreality,228.0,955.9,186.6,1117.8,301.4
240010060,Pronájem bytu 2+1 53 m²,22000,"Tupolevova, Praha 9 - Letňany",50.136665,14.504957,,sreality,1390.1,440.2,247.9,239.1,256.7
954598220,Pronájem bytu 2+1 35 m²,18000,"Nademlejnská, Praha 9 - Hloubětín",50.101566,14.527692,,sreality,642.9,961.1,294.4,807.1,584.4
1106334540,Pronájem bytu 1+kk 34 m²,18350,"Mochovská, Praha 9 - Hloubětín",50.107159,14.537329,,sreality,39.4,84.6,72.7,30.6,44.0
1827033932,Pronájem bytu 2+kk 55 m²,23990,"Klapkova, Praha 8 - Kobylisy",50.129074,14.455434,,sreality,247.6,591.1,7.8,393.6,69.4
2692502348,Pronájem bytu 2+kk 44 m²,24999,"Frýdlantská, Praha 8 - Kobylisy",50.132912,14.477008,,sreality,296.9,910.8,110.7,644.1,291.1
2881246028,Pronájem bytu 1+1 35 m²,18000,"Nademlejnská, Praha 9 - Hloubětín",50.101566,14.527692,,sreality,642.9,961.1,294.4,807.1,584.4
3221177164,Pronájem bytu 1+kk 26 m²,15000,"Novovysočanská, Praha 9 - Libeň",50.099026,14.482987,,sreality,764.7,698.5,70.0,720.1,276.4
2616554316,Pronájem bytu 2+1 59 m²,18708,"U první baterie, Praha 6 - Břevnov",50.088783,14.365655,,sreality,233.5,598.6,15.1,118.4,296.1
2613207884,Pronájem bytu 2+kk 54 m² (Jednopodlažní),23000,Praha 5 - Zličín,50.060768,14.28688,,sreality,1632.4,366.4,162.0,840.3,278.8
2633892684,Pronájem bytu 1+kk 51 m²,19900,"Božetěchova, Brno - Královo Pole",49.233902,16.591501,,sreality,567.6,378.1,217.9,314.8,238.2
3155850060,Pronájem bytu 2+kk 50 m²,21000,"Višňová, Moravany",49.153778,16.59042,,sreality,1436.2,108.4,234.5,626.9,572.1
1574785868,Pronájem bytu 2+kk 58 m²,25000,Praha,50.083549,14.434141,,sreality,237.5,703.5,34.0,57.9,66.2
3915354700,Pronájem bytu 4+kk 163 m²,124800,"Laubova, Praha 3 - Vinohrady",50.079147,14.450064,,sreality,231.6,484.9,166.3,227.9,124.5
3453834060,Pronájem bytu 2+kk 42 m² (Jednopodlažní),16500,"Armádní, Milovice - Mladá",50.229248,14.867191,,sreality,465.7,361.4,20.7,236.3,150.1
1955095372,Pronájem bytu 2+1 56 m²,25000,"Buková, Praha 3 - Žižkov",50.090137,14.496736,,sreality,372.8,199.1,230.8,297.5,164.7
3367486284,Pronájem bytu 2+kk 37 m²,20000,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,,sreality,270.4,194.2,153.7,390.9,68.3
2925335372,Pronájem bytu 3+1 120 m²,30000,"Skácelova, Brno - Královo Pole",49.222164,16.587652,,sreality,243.9,236.3,136.2,217.4,214.3
3617653580,Pronájem bytu 1+kk 32 m²,13500,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,,sreality,270.4,194.2,153.7,390.9,68.3
1948713804,Pronájem bytu 2+kk 34 m²,18000,"Cejl, Brno - Zábrdovice",49.19886,16.622532,,sreality,371.7,293.1,202.3,329.6,75.7
211157836,Pronájem bytu 1+kk 32 m²,16500,"Vídeňská, Brno",49.170876,16.59775,,sreality,305.0,858.9,6.2,55.5,522.4
3595006796,Pronájem bytu 2+kk 50 m²,24000,"Cejl, Brno - Zábrdovice",49.19886,16.622532,,sreality,371.7,293.1,202.3,329.6,75.7
1194816332,Pronájem bytu 1+kk 34 m²,14000,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,,sreality,270.4,194.2,153.7,390.9,68.3
1361797964,Pronájem bytu 1+1 38 m²,16500,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,,sreality,270.4,194.2,153.7,390.9,68.3
3343868748,Pronájem  pokoje 13 m²,11000,"Gorkého, Brno - Veveří",49.199463,16.59613,,sreality,194.6,327.1,144.2,77.3,37.2
2420138828,Pronájem bytu 2+kk 56 m²,21000,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,,sreality,270.4,194.2,153.7,390.9,68.3
4141310796,Pronájem  pokoje 13 m²,10000,"Solniční, Brno - Brno-město",49.196888,16.605917,,sreality,317.4,465.3,83.2,114.4,22.3
3811836748,Pronájem bytu 3+kk 98 m²,37990,"Na Louži, Praha 10 - Vršovice",50.064312,14.458167,,sreality,537.1,182.3,273.4,508.0,122.5
1810645836,Pronájem bytu 1+1 45 m²,21500,"Počátecká, Praha 4 - Michle",50.043385,14.455963,,sreality,523.4,378.3,81.7,107.3,371.9
1042043724,Pronájem bytu 3+kk 76 m²,29000,"Rybářská, Brno - Staré Brno",49.187721,16.58956,,sreality,255.1,173.7,105.5,429.2,336.7
439907148,Pronájem bytu 2+1 65 m² (Jednopodlažní),11990,"Masarykova, Milevsko",49.453678,14.362513,,sreality,75.2,1068.2,101.5,103.9,483.5
686572364,Pronájem bytu 2+kk 60 m²,26000,"Modenská, Praha - Horní Měcholupy",50.040585,14.568455,,sreality,353.4,812.1,120.8,248.5,279.0
3907797836,Pronájem bytu 4+kk 97 m² (Podkrovní),19000,"Krumvíř, okres Břeclav",48.986973,16.915972,,sreality,208.8,2631.9,236.1,,480.4
518800204,Pronájem bytu 1+kk 39 m² (Jednopodlažní),14000,"Levá, Praha - Podolí",50.056274,14.422078,,sreality,618.1,88.0,168.8,358.8,286.7
858608460,Pronájem bytu 2+1 69 m²,25000,"Březiněveská, Praha 8 - Kobylisy",50.127056,14.46004,,sreality,173.6,264.3,40.4,105.5,104.2
1415340876,Pronájem bytu 2+1 61 m²,23000,"Jaromírova, Praha 2 - Nusle",50.065136,14.427292,,sreality,511.0,116.7,135.6,420.9,26.9
